id_prestamo,fecha,id_libro,generos,formato,perfil_socio,sala,dias_prestamo,renovaciones,dias_retraso,comentario
3067,2026-03-23,L0123,historica;juvenil,Fisico,Adulto,CENTRAL,14.0,0,9.0,
978,2026-02-08,L0032,poesia;novela negra,Fisico,Adulto,Barrio Norte,14.0,1,"15,0 dias",
2942,21/03/2026,L0047,ciencia ficcion;novela negra;romantica,Fisico,Infantil,Central,7.0,2,0.0,
7755,2026-06-10,L0032,poesia;novela negra,Fisico,Adulto,Barrio Norte,30.0,0,0.0,
8188,2026-06-17,L0028,juvenil;novela negra;historica,Fisico,Adulto,Barrio Sur,21.0,2,14.0,
1621,21/02/2026,L0011,fantasia,Fisico,Senior,Central,7.0,2,"0,0 dias",
2147,2026-03-04,L0028,juvenil;novela negra;historica,Fisico,Infantil,Central,14.0,0,0.0,
1802,25/02/2026,L0014,historica,Fisico,Infantil,Central,21.0,0,0.0,
2096,2026-03-03,L0007,historica;novela negra,Fisico,Senior,Barrio Norte,14.0,0,1.0,
8729,2026-06-26,L0021,historica;biografia;ciencia ficcion,Fisico,Infantil,Barrio Norte,7.0,0,2.0,
5341,2026-05-03,L0007,historica;novela negra,Audiolibro,Infantil,Barrio Norte,30.0,0,0.0,
1358,2026-02-15,L0034,novela negra;terror,Fisico,Adulto,Barrio Sur,14.0,0,0.0,
8197,2026-06-17,L0127,juvenil,Fisico,Adulto,CENTRAL,30.0,0,17.0,
6160,2026-05-17,L0032,poesia;novela negra,Fisico,Adulto,Barrio Norte,21.0,0,0.0,
4626,2026-04-21,L0200,ciencia ficcion;fantasia;terror,Fisico,Adulto,Barrio Norte,30.0,0,16.0,
6127,17/05/2026,L0004,poesia;ensayo,Fisico,Adulto,Central,14.0,0,0.0,
6341,20/05/2026,L0036,terror,Fisico,Infantil,Central,21.0,0,17.0,
9237,04/07/2026,L0004,poesia;ensayo,Fisico,Infantil,Barrio Norte,21.0,1,0.0,
8350,2026-06-20,L0019,  terror ,Fisico,Adulto,Barrio Sur,21.0,0,0.0,
1610,21-02-26,L0078,novela negra,Fisico,Adulto,Barrio Norte,7.0,0,0.0,
3097,2026-03-24,L0049,poesia;novela negra,Fisico,Adulto,Central,30.0,0,20.0,
5633,09-05-26,L0045,romantica;ciencia ficcion,Audiolibro,Infantil,Central,21.0,0,0.0,
2416,2026-03-10,L0023,juvenil;biografia,Fisico,Senior,Barrio Sur,7.0,0,0.0,
2018,2026-03-01,L0007,historica;novela negra,Fisico,Infantil,Barrio Sur,14.0,1,0.0,
6128,17-05-26,L0062,ciencia ficcion;novela negra,Audiolibro,Adulto,Barrio Sur,14.0,2,0.0,
4126,2026-04-12,L0038,poesia;ciencia ficcion,Fisico,Infantil,Central,30.0,2,0.0,
9876,2026-07-12,L0185,novela negra;terror;ensayo,Ebook,Infantil,Barrio Norte,21.0,1,0.0,
3247,2026-03-27,L0034,novela negra;terror,Fisico,Adulto,barrio sur,7.0,0,0.0,
125,18-01-26,L0055,poesia,Fisico,Adulto,Barrio Norte,7.0,0,7.0,
6761,26/05/2026,L0034,novela negra;terror,Fisico,Adulto,Barrio Sur,7.0,0,1.0,
5639,2026-05-09,L0017,ciencia ficcion;juvenil;novela negra,Fisico,Infantil,Barrio Norte,21.0,1,21.0,
7592,2026-06-08,L0017,ciencia ficcion;juvenil;novela negra,Fisico,Adulto,Barrio Sur,14.0,0,0.0,
9228,2026-07-04,L0034,novela negra;terror,Fisico,Adulto,Barrio Norte,21.0,0,0.0,
3342,2026-03-29,L0018,biografia;fantasia,Ebook,Adulto,Barrio Norte,14.0,0,0.0,
599,2026-01-31,L0019,terror,Fisico,Adulto,Central,21.0,1,3.0,Paginas subrayadas a lapiz
2124,2026-03-04,L0030,FANTASIA;HISTORICA;JUVENIL,Fisico,Adulto,Barrio Sur,14.0,0,0.0,
7223,2026-06-03,L0023,juvenil;biografia,Ebook,Adulto,Barrio Norte,7.0,0,0.0,
6384,2026-05-21,L0007,historica;novela negra,Ebook,Adulto,Barrio Sur,21.0,1,0.0,
7174,02-06-26,L0134,romantica;novela negra;biografia,Fisico,,Barrio Sur,30.0,0,,
9735,2026-07-11,L0069,ciencia ficcion;fantasia,Audiolibro,Senior,  Barrio Sur ,30.0,0,0.0,
2198,2026-03-05,L0063,terror;fantasia;poesia,Fisico,Adulto,Central,14.0,0,0.0,
4052,2026-04-11,L0028,juvenil;novela negra;historica,Audiolibro,Senior,Barrio Sur,30.0,2,0.0,
6164,17/05/2026,L0038,poesia;ciencia ficcion,Fisico,Senior,Barrio Norte,,0,1.0,
3363,2026-03-29,L0193,ciencia ficcion;biografia,Fisico,Adulto,Barrio Norte,30.0,0,0.0,
7424,2026-06-06,L0062,ciencia ficcion;novela negra,Fisico,Adulto,  Barrio Sur ,7.0,0,0.0,
726,2026-02-02,L0186,terror;biografia;novela negra,Fisico,Infantil,Central,30.0,0,0.0,
5024,2026-04-28,L0155,novela negra;terror;juvenil,Fisico,Infantil,Barrio Norte,30.0,0,5.0,
979,2026-02-08,L0162,terror,Fisico,Adulto,Central,7.0,1,0.0,
809,04-02-26,L0017,ciencia ficcion;juvenil;novela negra,Ebook,Adulto,Barrio Norte,30.0,0,0.0,
5158,30/04/2026,L0119,novela negra;romantica,Fisico,Adulto,Central,14.0,0,1.0,
1476,18/02/2026,L0120,biografia;juvenil;ensayo,Fisico,Senior,Barrio Norte,14.0,1,3.0,
9214,03/07/2026,L0071,terror,Fisico,Adulto,Central,14.0,2,,
9107,2026-07-02,L0093,historica;fantasia,Ebook,Adulto,Barrio Sur,21.0,1,0.0,
7632,2026-06-09,L0028,juvenil;novela negra;historica,Ebook,Infantil,BARRIO SUR,14.0,0,0.0,
3963,09-04-26,L0047,ciencia ficcion;novela negra;romantica,Ebook,Adulto,Barrio Norte,21.0,0,0.0,
6536,2026-05-23,L0018,biografia;fantasia,Ebook,Adulto,Barrio Norte,,0,0.0,
5533,2026-05-07,L0134,romantica;novela negra;biografia,Fisico,Infantil,Barrio Norte,7.0,0,9.0,
1236,2026-02-13,L0092,ensayo;historica,Fisico,Adulto,Barrio Sur,14.0,0,0.0,Ejemplar algo deteriorado
1226,2026-02-13,L0010,ensayo;novela negra,Fisico,Adulto,Barrio Sur,7.0,0,1.0,
8103,16/06/2026,L0013,terror;poesia;ensayo,Ebook,Adulto,Central,14.0,0,0.0,
6381,2026-05-21,L0008,romantica;juvenil;ensayo,Fisico,Senior,Barrio Norte,7.0,0,26.0,
5392,2026-05-04,L0059,poesia;biografia,Fisico,Senior,Central,14.0,0,"0,0 dias",
5181,01-05-26,L0004,poesia;ensayo,Audiolibro,Adulto,Barrio Sur,14.0,1,0.0,
4783,2026-04-24,L0026,romantica;juvenil,Fisico,Adulto,Barrio Sur,14.0,0,1.0,
3218,26/03/2026,L0041,terror;biografia,Fisico,Adulto,Barrio Norte,7.0,0,25.0,
288,2026-01-23,L0023,juvenil;biografia,Fisico,,Central,30.0,0,0.0,
5134,2026-04-30,L0192,poesia;ciencia ficcion,Fisico,Senior,Barrio Norte,14.0,0,4.0,
2967,21-03-26,L0003,biografia;poesia,Ebook,Adulto,Barrio Norte,14.0,0,0.0,
3165,2026-03-25,L0037,poesia,Fisico,Infantil,Central,14.0,0,0.0,El socio pide renovar otra vez
6110,16-05-26,L0200,ciencia ficcion;fantasia;terror,Ebook,Senior,Barrio Sur,14.0,0,0.0,
8957,2026-06-29,L0019,terror,Ebook,Infantil,Central,7.0,1,0.0,
1658,2026-02-22,L0027,poesia;fantasia;historica,Fisico,Senior,Central,7.0,0,0.0,
1976,01-03-26,L0020,fantasia;novela negra,Fisico,Infantil,Barrio Norte,14.0,0,24.0,Paginas subrayadas a lapiz
2398,2026-03-10,L0003,biografia;poesia,Fisico,Adulto,Barrio Norte,21.0,0,4.0,
453,2026-01-27,L0055,poesia,Fisico,Infantil,Central,30.0,0,0.0,
8166,2026-06-17,L0062,ciencia ficcion;novela negra,Ebook,Infantil,Barrio Norte,30.0,1,0.0,
6322,2026-05-20,L0010,ensayo;novela negra,Ebook,Infantil,Barrio Norte,14.0,1,0.0,
3682,2026-04-04,L0105,juvenil;historica,Fisico,Adulto,Barrio Norte,14.0,0,0.0,
423,2026-01-26,L0110,juvenil;romantica;poesia,Audiolibro,,Central,14.0,0,0.0,
6309,20-05-26,L0053,biografia;ensayo;novela negra,Fisico,Senior,Barrio Norte,21.0,1,1.0,
658,01-02-26,L0198,juvenil;romantica,Ebook,Adulto,Barrio Sur,14.0,0,,
3302,2026-03-28,L0005,poesia,Fisico,Infantil,Central,14.0,2,0.0,
5945,2026-05-13,L0060,juvenil;terror,Fisico,Senior,Barrio Sur,21.0,0,0.0,
2846,2026-03-19,L0068,historica;romantica;fantasia,Audiolibro,Infantil,Central,7.0,0,0.0,
6122,2026-05-17,L0027,poesia;fantasia;historica,Fisico,Adulto,Central,7.0,2,"0,0 dias",
7627,09-06-26,L0004,poesia;ensayo,Fisico,Adulto,Barrio Sur,14.0,0,1.0,
1002,2026-02-08,L0125,historica;ensayo;poesia,Fisico,Adulto,Central,21.0,0,59.0,
4199,2026-04-13,L0044,novela negra;historica,Ebook,Infantil,Barrio Norte,30.0,0,,
2419,10/03/2026,L0076,ensayo;terror;poesia,Fisico,Adulto,Barrio Norte,14.0,1,12.0,
7611,2026-06-08,L0005,poesia,Fisico,Adulto,Central,14.0,0,0.0,El socio pide renovar otra vez
7969,14-06-26,L0039,terror;historica;biografia,Fisico,Adulto,Barrio Sur,21.0,0,0.0,
3848,2026-04-07,L0075,ciencia ficcion;juvenil;terror,Ebook,Infantil,Central,30.0,0,"0,0 dias",
962,2026-02-07,L0015,POESIA,Fisico,Adulto,Barrio Sur,30.0,0,0.0,
1581,21-02-26,L0014,historica,Fisico,Adulto,Barrio Norte,14.0,0,6.0,
5301,2026-05-02,L0072,poesia;biografia;fantasia,Ebook,Adulto,Barrio Norte,30.0,0,0.0,
2207,2026-03-06,L0101,biografia;historica,Fisico,Adulto,BARRIO SUR,14.0,0,0.0,
6424,2026-05-21,L0042,ciencia ficcion,Fisico,,Central,14.0,2,0.0,
5981,2026-05-14,L0085,terror;romantica;ensayo,Fisico,Adulto,Barrio Sur,21.0,1,3.0,
4232,2026-04-14,L0019,terror,Ebook,,Barrio Norte,21.0,0,0.0,
758,03/02/2026,L0022,biografia;poesia,Fisico,Adulto,Barrio Sur,30.0,1,0.0,
2285,07/03/2026,L0004,poesia;ensayo,Fisico,Adulto,Barrio Sur,14.0,0,1.0,Paginas subrayadas a lapiz
8294,19-06-26,L0039,terror;historica;biografia,Ebook,Adulto,Central,7.0,0,0.0,
5670,2026-05-09,L0019,terror,Fisico,Senior,Barrio Norte,21.0,2,0.0,
9171,2026-07-03,L0078,novela negra,Fisico,Adulto,Central,7.0,1,0.0,
808,04/02/2026,L0028,juvenil;novela negra;historica,Ebook,Senior,Barrio Norte,14.0,0,0.0,
6033,2026-05-15,L0005,poesia,Fisico,Adulto,Central,21.0,0,0.0,
7851,12/06/2026,L0018,biografia;fantasia,Fisico,Adulto,Central,14.0,0,28.0,
1957,2026-02-28,L0010,  ensayo;novela negra ,Fisico,Adulto,Barrio Norte,14.0,2,0.0,
2446,11-03-26,L0051,juvenil;ensayo,Fisico,Adulto,Barrio Norte,21.0,2,6.0,
9507,07/07/2026,L0011,fantasia,Fisico,Senior,Central,14.0,0,0.0,
8243,2026-06-18,L0009,historica;ciencia ficcion,Audiolibro,Infantil,central,14.0,0,0.0,EJEMPLAR ALGO DETERIORADO
6249,19-05-26,L0006,biografia;historica;poesia,Ebook,Infantil,Central,14.0,0,0.0,"Muy solicitado, hay lista de espera"
2403,2026-03-10,L0032,poesia;novela negra,Fisico,Adulto,Barrio Sur,21.0,0,0.0,
1074,2026-02-10,L0200,ciencia ficcion;fantasia;terror,Fisico,Infantil,Central,14.0,0,0.0,Le falta la sobrecubierta
6674,2026-05-25,L0053,biografia;ensayo;novela negra,Fisico,Adulto,barrio norte,7.0,0,3.0,
4241,14/04/2026,L0001,historica;biografia,Fisico,Infantil,Central,14.0,0,0.0,
8577,23/06/2026,L0009,historica;ciencia ficcion,Fisico,Adulto,Barrio Sur,14.0,0,0.0,
2092,03/03/2026,L0078,novela negra,Fisico,Senior,Central,,0,0.0,
4528,2026-04-19,L0047,ciencia ficcion;novela negra;romantica,Fisico,Adulto,Barrio Norte,14.0,0,8.0,
8302,2026-06-19,L0010,ensayo;novela negra,Fisico,Senior,  Barrio Sur ,21.0,1,6.0,
6915,2026-05-29,L0083,novela negra;poesia,Fisico,Senior,Barrio Norte,14.0,1,0.0,
7363,2026-06-05,L0055,poesia,Fisico,Adulto,Central,30.0,0,,
7551,2026-06-07,L0007,historica;novela negra,Fisico,,Central,14.0,0,13.0,
9408,2026-07-06,L0054,terror,Fisico,Adulto,Barrio Norte,14.0,0,0.0,
6957,2026-05-30,L0007,historica;novela negra,Fisico,Adulto,Central,30.0,0,5.0,
1004,2026-02-08,L0038,poesia;ciencia ficcion,Fisico,,barrio sur,30.0,0,4.0,
9170,2026-07-03,L0028,juvenil;novela negra;historica,Fisico,Adulto,Barrio Sur,14.0,1,7.0,
6679,2026-05-25,L0097,juvenil;historica;novela negra,Audiolibro,Adulto,Barrio Sur,14.0,0,0.0,El socio pide renovar otra vez
5404,2026-05-04,L0128,novela negra;romantica,Fisico,Adulto,Barrio Sur,14.0,1,8.0,
4652,21/04/2026,L0200,ciencia ficcion;fantasia;terror,Fisico,Adulto,Barrio Sur,14.0,0,23.0,
9651,2026-07-10,L0098,historica;biografia,Ebook,Infantil,Barrio Sur,14.0,2,0.0,
1486,2026-02-18,L0038,poesia;ciencia ficcion,Fisico,Senior,Barrio Norte,21.0,1,12.0,
7737,2026-06-10,L0089,juvenil;terror,Fisico,Adulto,Barrio Norte,30.0,1,1.0,
1412,2026-02-17,L0050,romantica;ciencia ficcion,Fisico,Adulto,Central,21.0,0,0.0,
7645,2026-06-09,L0005,poesia,Fisico,Senior,Central,7.0,0,0.0,"Muy solicitado, hay lista de espera"
710,2026-02-01,L0093,historica;fantasia,Fisico,,Barrio Sur,14.0,0,1.0,
5016,2026-04-28,L0005,poesia,Fisico,Senior,Barrio Norte,7.0,0,0.0,
8178,2026-06-17,L0098,historica;biografia,Fisico,Senior,Central,14.0,1,0.0,
7337,2026-06-04,L0091,ensayo;juvenil,Fisico,Adulto,Central,14.0,2,0.0,
3077,2026-03-23,L0004,poesia;ensayo,Fisico,Senior,Central,14.0,1,0.0,
6124,17/05/2026,L0043,romantica;fantasia,Ebook,Infantil,Barrio Sur,14.0,1,0.0,
4102,12-04-26,L0070,poesia;ensayo;juvenil,Fisico,Adulto,Barrio Sur,14.0,0,0.0,El socio pide renovar otra vez
5206,2026-05-01,L0200,ciencia ficcion;fantasia;terror,Fisico,Adulto,Barrio Norte,7.0,1,19.0,
2723,2026-03-16,L0144,poesia;juvenil,Audiolibro,Adulto,Central,14.0,0,0.0,
9430,2026-07-06,L0043,romantica;fantasia,Fisico,Senior,Barrio Sur,7.0,0,"27,0 dias",
1269,2026-02-14,L0004,poesia;ensayo,Ebook,Adulto,Barrio Norte,7.0,2,0.0,
2463,11-03-26,L0015,poesia,Ebook,Adulto,Barrio Sur,30.0,0,0.0,Ejemplar algo deteriorado
5562,07-05-26,L0034,NOVELA NEGRA;TERROR,Fisico,Adulto,Barrio Norte,21.0,1,13.0,
269,23-01-26,L0046,ciencia ficcion,Fisico,Adulto,Barrio Norte,21.0,1,0.0,
3581,02-04-26,L0047,ciencia ficcion;novela negra;romantica,Ebook,Infantil,Barrio Norte,7.0,1,0.0,
4751,2026-04-23,L0049,poesia;novela negra,Fisico,Adulto,Barrio Norte,14.0,0,0.0,
6095,2026-05-16,L0142,historica;juvenil,Audiolibro,Adulto,Barrio Sur,7.0,0,0.0,
5033,28-04-26,L0032,poesia;novela negra,Fisico,Adulto,Barrio Norte,14.0,0,0.0,
8267,2026-06-19,L0034,novela negra;terror,Fisico,Adulto,Barrio Norte,30.0,0,0.0,
6718,2026-05-26,L0047,ciencia ficcion;novela negra;romantica,Fisico,Infantil,BARRIO NORTE,14.0,0,0.0,
2822,2026-03-18,L0182,historica;ciencia ficcion,Fisico,Adulto,Barrio Norte,7.0,1,0.0,
7797,2026-06-11,L0072,poesia;biografia;fantasia,Fisico,Adulto,Barrio Norte,21.0,1,0.0,
590,30-01-26,L0017,ciencia ficcion;juvenil;novela negra,Fisico,Senior,Central,21.0,0,0.0,
8381,2026-06-20,L0060,juvenil;terror,Fisico,Adulto,Barrio Sur,,1,0.0,
5350,03-05-26,L0011,fantasia,Audiolibro,Adulto,Central,7.0,0,0.0,
6779,2026-05-26,L0072,poesia;biografia;fantasia,Fisico,Adulto,Barrio Sur,14.0,0,0.0,
7786,2026-06-11,L0151,historica;novela negra,Fisico,Infantil,Central,30.0,2,0.0,
7966,2026-06-14,L0041,terror;biografia,Ebook,Adulto,Barrio Norte,21.0,0,0.0,
5560,2026-05-07,L0038,poesia;ciencia ficcion,Fisico,Adulto,Central,7.0,0,3.0,Ejemplar algo deteriorado
9186,2026-07-03,L0028,juvenil;novela negra;historica,Ebook,,Barrio Sur,14.0,0,0.0,
2029,2026-03-02,L0076,ensayo;terror;poesia,Fisico,Infantil,Barrio Sur,21.0,1,0.0,
9423,2026-07-06,L0022,biografia;poesia,Audiolibro,Senior,Barrio Norte,21.0,1,0.0,
678,01-02-26,L0155,novela negra;terror;juvenil,Fisico,Senior,Central,7.0,1,0.0,
5864,2026-05-12,L0028,juvenil;novela negra;historica,Audiolibro,Adulto,Barrio Sur,21.0,2,0.0,
1233,13/02/2026,L0011,fantasia,Ebook,Senior,Barrio Sur,14.0,0,0.0,
8836,28-06-26,L0200,ciencia ficcion;fantasia;terror,Fisico,Adulto,Central,7.0,1,11.0,Devuelto en perfecto estado
7229,2026-06-03,L0053,biografia;ensayo;novela negra,Fisico,Adulto,Barrio Norte,14.0,0,0.0,Devuelto en perfecto estado
5124,29-04-26,L0080,ciencia ficcion,Fisico,Adulto,Barrio Sur,21.0,2,0.0,
4857,25/04/2026,L0010,ensayo;novela negra,Ebook,Adulto,CENTRAL,14.0,1,0.0,
8217,2026-06-18,L0024,novela negra;biografia,Ebook,Adulto,Central,14.0,0,0.0,
2433,2026-03-10,L0053,biografia;ensayo;novela negra,Audiolibro,Adulto,Barrio Sur,14.0,0,0.0,Devuelto en perfecto estado
8164,2026-06-17,L0019,terror,Fisico,Adulto,Barrio Sur,21.0,0,0.0,Devuelto en perfecto estado
8377,20-06-26,L0163,novela negra;romantica;biografia,Fisico,Infantil,  Barrio Norte ,14.0,0,0.0,
9645,10/07/2026,L0032,poesia;novela negra,Fisico,Senior,Barrio Norte,7.0,0,0.0,
9135,2026-07-02,L0053,biografia;ensayo;novela negra,Audiolibro,Infantil,Barrio Norte,7.0,2,0.0,
897,2026-02-06,L0071,terror,Fisico,Adulto,Central,7.0,1,0.0,
1612,2026-02-21,L0007,historica;novela negra,Fisico,,Barrio Sur,30.0,2,17.0,
6591,2026-05-24,L0200,ciencia ficcion;fantasia;terror,Fisico,Adulto,Central,14.0,0,0.0,
5611,2026-05-08,L0178,ensayo;historica;poesia,Fisico,Adulto,Central,14.0,0,3.0,
7589,08-06-26,L0083,novela negra;poesia,Fisico,Adulto,Barrio Sur,21.0,1,4.0,
3807,06-04-26,L0039,terror;historica;biografia,Audiolibro,Infantil,Barrio Sur,30.0,0,0.0,
6130,2026-05-17,L0004,poesia;ensayo,Fisico,Senior,Barrio Sur,30.0,0,0.0,Devuelto en perfecto estado
5640,2026-05-09,L0027,poesia;fantasia;historica,Fisico,Adulto,Barrio Norte,14.0,0,0.0,
4702,22-04-26,L0036,terror,Fisico,Adulto,Barrio Sur,30.0,1,,
3962,2026-04-09,L0047,  ciencia ficcion;novela negra;romantica ,Fisico,Adulto,Barrio Sur,30.0,2,0.0,
6686,25/05/2026,L0200,ciencia ficcion;fantasia;terror,Fisico,Adulto,Barrio Norte,21.0,0,0.0,El socio pide renovar otra vez
891,2026-02-06,L0004,poesia;ensayo,Ebook,Infantil,Barrio Norte,14.0,0,0.0,
9767,11-07-26,L0062,ciencia ficcion;novela negra,Fisico,Senior,Central,21.0,0,0.0,
7636,09/06/2026,L0047,ciencia ficcion;novela negra;romantica,Fisico,Senior,Central,21.0,2,0.0,
6991,2026-05-30,L0047,ciencia ficcion;novela negra;romantica,Fisico,Adulto,Barrio Sur,7.0,0,0.0,
5187,2026-05-01,L0041,terror;biografia,Fisico,,BARRIO SUR,14.0,0,0.0,
7055,2026-05-31,L0022,biografia;poesia,Ebook,Senior,Barrio Norte,7.0,2,0.0,
6920,29/05/2026,L0018,biografia;fantasia,Fisico,Infantil,Barrio Norte,7.0,1,0.0,
2800,2026-03-18,L0200,ciencia ficcion;fantasia;terror,Ebook,Infantil,Central,14.0,0,0.0,
585,30-01-26,L0123,historica;juvenil,Ebook,Adulto,Barrio Norte,14.0,0,0.0,
3269,27/03/2026,L0076,ensayo;terror;poesia,Fisico,Adulto,Central,30.0,0,0.0,
3933,2026-04-09,L0009,historica;ciencia ficcion,Ebook,Senior,Barrio Norte,14.0,1,0.0,El socio pide renovar otra vez
1261,2026-02-14,L0166,novela negra;ciencia ficcion,Fisico,Adulto,barrio sur,14.0,0,0.0,
9385,2026-07-05,L0034,novela negra;terror,Fisico,Senior,Central,21.0,1,29.0,
311,2026-01-24,L0038,poesia;ciencia ficcion,Fisico,Infantil,Barrio Norte,14.0,0,,
7923,13-06-26,L0016,historica,Fisico,Infantil,Barrio Sur,30.0,1,0.0,
5035,28-04-26,L0200,ciencia ficcion;fantasia;terror,Fisico,Infantil,Barrio Norte,14.0,0,0.0,Ejemplar algo deteriorado
7146,02-06-26,L0024,novela negra;biografia,Fisico,Adulto,Central,7.0,0,3.0,
9172,2026-07-03,L0044,novela negra;historica,Ebook,Senior,Central,30.0,0,0.0,
4669,2026-04-22,L0010,ensayo;novela negra,Fisico,Infantil,Barrio Sur,7.0,1,0.0,
4299,2026-04-16,L0160,ROMANTICA;ENSAYO,Fisico,Infantil,Central,30.0,0,0.0,Ejemplar algo deteriorado
3784,2026-04-05,L0195,fantasia;ciencia ficcion,Fisico,Infantil,Barrio Sur,7.0,1,,
1009,2026-02-08,L0200,ciencia ficcion;fantasia;terror,Audiolibro,Adulto,Barrio Sur,14.0,1,0.0,Paginas subrayadas a lapiz
8420,21-06-26,L0008,romantica;juvenil;ensayo,Fisico,Infantil,Central,7.0,0,2.0,
2186,2026-03-05,L0055,poesia,Ebook,Infantil,Barrio Norte,21.0,1,0.0,
3624,2026-04-03,L0048,historica;ensayo,Ebook,Senior,Central,7.0,0,0.0,
7164,2026-06-02,L0010,ensayo;novela negra,Fisico,Adulto,Barrio Sur,14.0,1,0.0,
5012,2026-04-27,L0155,novela negra;terror;juvenil,Fisico,Infantil,Central,21.0,1,0.0,
9747,2026-07-11,L0032,poesia;novela negra,Ebook,Adulto,Barrio Norte,7.0,1,0.0,
5641,2026-05-09,L0047,CIENCIA FICCION;NOVELA NEGRA;ROMANTICA,Ebook,Infantil,Central,7.0,2,0.0,
4835,2026-04-25,L0042,ciencia ficcion,Fisico,Adulto,Barrio Sur,7.0,0,"0,0 dias",
7274,04/06/2026,L0008,romantica;juvenil;ensayo,Audiolibro,,Barrio Norte,14.0,0,0.0,Ejemplar algo deteriorado
4757,2026-04-24,L0015,poesia,Fisico,Infantil,Barrio Norte,21.0,1,29.0,Paginas subrayadas a lapiz
5166,30/04/2026,L0010,ensayo;novela negra,Fisico,Adulto,Central,14.0,1,0.0,Paginas subrayadas a lapiz
91,2026-01-18,L0010,ensayo;novela negra,Fisico,Infantil,Barrio Sur,21.0,1,1.0,
6080,16/05/2026,L0010,ensayo;novela negra,Ebook,Adulto,Barrio Sur,30.0,0,0.0,
6532,2026-05-23,L0086,terror;poesia;ensayo,Fisico,Infantil,Central,30.0,0,0.0,
7691,2026-06-09,L0030,fantasia;historica;juvenil,Fisico,Senior,Barrio Sur,14.0,1,0.0,
8040,15-06-26,L0062,ciencia ficcion;novela negra,Ebook,Senior,Central,21.0,1,0.0,
2118,2026-03-04,L0004,poesia;ensayo,Fisico,Infantil,Barrio Sur,14.0,0,0.0,
2938,21/03/2026,L0127,juvenil,Ebook,Adulto,Central,21.0,0,0.0,
6553,2026-05-23,L0062,ciencia ficcion;novela negra,Fisico,Adulto,Central,21.0,0,0.0,
984,08-02-26,L0019,terror,Ebook,Adulto,Barrio Sur,14.0,0,,
7794,11-06-26,L0010,ensayo;novela negra,Fisico,Senior,Central,30.0,0,0.0,
5408,2026-05-04,L0200,ciencia ficcion;fantasia;terror,Ebook,Infantil,Barrio Sur,14.0,0,0.0,
2926,2026-03-21,L0017,ciencia ficcion;juvenil;novela negra,Fisico,Adulto,Barrio Sur,14.0,2,0.0,
5482,05-05-26,L0005,poesia,Ebook,Adulto,Barrio Sur,14.0,0,0.0,
3215,2026-03-26,L0006,biografia;historica;poesia,Ebook,Adulto,Central,7.0,0,0.0,El socio pide renovar otra vez
6562,2026-05-23,L0006,biografia;historica;poesia,Fisico,Infantil,Central,30.0,1,5.0,
5596,08/05/2026,L0101,biografia;historica,Fisico,Adulto,Barrio Norte,14.0,0,0.0,
7162,02-06-26,L0147,biografia;ensayo,Ebook,Infantil,Barrio Sur,21.0,0,0.0,
5946,2026-05-13,L0038,  poesia;ciencia ficcion ,Fisico,Adulto,Barrio Sur,7.0,1,0.0,
628,31-01-26,L0015,poesia,Fisico,,Barrio Sur,14.0,1,13.0,
8144,2026-06-16,L0019,terror,Audiolibro,Infantil,Barrio Sur,7.0,0,0.0,
5217,01-05-26,L0106,juvenil;historica;novela negra,Audiolibro,Infantil,Central,21.0,0,0.0,"Muy solicitado, hay lista de espera"
4766,2026-04-24,L0010,ensayo;novela negra,Fisico,Adulto,Barrio Norte,7.0,1,5.0,
1602,21-02-26,L0019,terror,Fisico,Infantil,Barrio Norte,21.0,1,0.0,Paginas subrayadas a lapiz
9668,10/07/2026,L0053,biografia;ensayo;novela negra,Ebook,Adulto,Barrio Sur,14.0,0,0.0,El socio pide renovar otra vez
1270,2026-02-14,L0062,ciencia ficcion;novela negra,Fisico,Senior,Barrio Norte,14.0,0,0.0,
129,19/01/2026,L0051,juvenil;ensayo,Fisico,Senior,Barrio Norte,21.0,2,0.0,
6770,2026-05-26,L0086,terror;poesia;ensayo,Ebook,Infantil,Central,21.0,0,0.0,
1712,23-02-26,L0056,ensayo;poesia,Fisico,Senior,Barrio Norte,14.0,0,,
7996,14/06/2026,L0007,historica;novela negra,Fisico,Adulto,Barrio Norte,30.0,0,0.0,
4236,2026-04-14,L0034,novela negra;terror,Fisico,Adulto,Central,30.0,0,0.0,
6724,26/05/2026,L0080,ciencia ficcion,Fisico,Adulto,Barrio Sur,21.0,0,,
2399,2026-03-10,L0046,ciencia ficcion,Fisico,Adulto,Barrio Norte,14.0,0,0.0,
6062,2026-05-16,L0033,ciencia ficcion;fantasia;romantica,Ebook,Senior,  Barrio Sur ,14.0,1,0.0,
9122,2026-07-02,L0027,poesia;fantasia;historica,Fisico,Adulto,Barrio Sur,21.0,0,4.0,
8493,2026-06-22,L0055,poesia,Fisico,Adulto,Barrio Norte,7.0,0,1.0,
1187,2026-02-12,L0047,ciencia ficcion;novela negra;romantica,Fisico,Adulto,  Barrio Norte ,7.0,2,0.0,
8905,28/06/2026,L0060,juvenil;terror,Fisico,Adulto,Central,7.0,1,0.0,
9867,2026-07-12,L0071,  terror ,Fisico,Adulto,Central,7.0,1,10.0,
6118,17/05/2026,L0007,historica;novela negra,Fisico,Senior,Barrio Norte,14.0,0,0.0,
1978,01-03-26,L0011,  fantasia ,Fisico,Adulto,Central,7.0,0,0.0,
